event_id,timestamp,object_id,event_type,yolo_class,yolo_conf,rescue_label,display_label,score_yolo,score_posture,score_motion,score_gesture,score_roi,score_operator,score_total,score_reason,rescue_score,ai_rescue_score,display_status,analysis_status,ai_status,final_status,final_priority,status,posture_status,motion_status,gesture_status,roi_status,pose_state,pose_reasons,gps_lat,gps_lon,weather_source,weather_location,weather_temperature_c,weather_humidity_percent,weather_wind_speed_ms,weather_rain_probability_1h,weather_precipitation_1h_mm,weather_rain_probability_3h,weather_precipitation_3h_mm,weather_assessment,weather_recommendation,operator_decision,image_full_path,image_crop_path,video_replay_path,mission_state
20260605_191042_ID1_AUTO_DANGER,2026-06-05 19:10:42,1,AUTO_DANGER,victim,0.859,NGUY_HIEM,NGHI NẠN NHÂN,30,35,30,0,0,0,95,YOLO nghi victim +30; Tư thế: nghi nằm/ngã +35; Chuyển động: bất động nguy hiểm +30; Nằm + bất động -> tối thiểu 72,95,95,DANGER,DANGER,DANGER,DANGER,95,DANGER,lying_or_fallen,dangerous_motionless,none,roi_disabled,BINH_THUONG,,,,Open-Meteo,Hà Nội,28.9,83,8.5,20,0.1,20,0.1,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260605_191042_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260605_191042_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260605_191042_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260605_191556_ID1_AUTO_DANGER,2026-06-05 19:15:56,1,AUTO_DANGER,victim,0.903,NGUY_HIEM,NGHI NẠN NHÂN,30,35,30,0,0,0,95,YOLO nghi victim +30; Tư thế: nghi nằm/ngã +35; Chuyển động: bất động nguy hiểm +30; Nằm + bất động -> tối thiểu 72,95,95,DANGER,DANGER,DANGER,DANGER,95,DANGER,lying_or_fallen,dangerous_motionless,none,roi_disabled,BINH_THUONG,,,,Open-Meteo,Hà Nội,28.8,84,8.3,16,0.0,16,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260605_191556_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260605_191556_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260605_191556_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260605_192755_ID1_AUTO_DANGER,2026-06-05 19:27:55,1,AUTO_DANGER,victim,0.884,NGUY_HIEM,NGHI NẠN NHÂN,30,30,0,45,0,0,100,YOLO nghi victim +30; Tư thế: nghi nằm/ngã +30; Cử chỉ: vẫy tay cầu cứu +45; Nằm/ngã + cử chỉ cầu cứu -> tối thiểu 75,100,100,DANGER,DANGER,DANGER,DANGER,100,DANGER,lying_or_fallen,slight_motion,waving,roi_disabled,CAN_CUU_GIUP,vay tay cau cuu,,,Open-Meteo,Hà Nội,28.8,84,8.3,16,0.0,16,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260605_192755_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260605_192755_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260605_192755_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260606_041650_ID1_AUTO_DANGER,2026-06-06 04:16:50,1,AUTO_DANGER,lying_person,0.853,NGUY_HIEM,NGHI NẠN NHÂN,30,30,30,45,0,0,100,YOLO phát hiện lying_person +30; Tư thế: nghi nằm/ngã +30; Chuyển động: bất động nguy hiểm +30; Cử chỉ: vẫy tay cầu cứu +45; Nằm/ngã + cử chỉ cầu cứu -> tối thiểu 75,100,100,DANGER,DANGER,DANGER,DANGER,100,DANGER,lying_or_fallen,dangerous_motionless,waving,roi_disabled,CAN_CUU_GIUP,gio tay;vay tay cau cuu,,,Open-Meteo,Hà Nội,27.4,95,4.2,9,0.0,9,0.0,CẦN THEO DÕI ĐỘ ẨM,"Độ ẩm cao, theo dõi nguy cơ đọng sương hoặc camera mờ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260606_041650_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260606_041650_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260606_041650_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260606_050509_ID6_AUTO_DANGER,2026-06-06 05:05:09,6,AUTO_DANGER,victim,0.725,NGUY_HIEM,NGHI NẠN NHÂN,20,30,40,0,0,0,90,YOLO phát hiện lying_person +20; Tư thế: nghi nằm/ngã +30; Chuyển động: bất động lâu +40,90,90,DANGER,DANGER,DANGER,DANGER,90,DANGER,lying_or_fallen,dangerous_motionless,none,roi_disabled,BINH_THUONG,,,,Open-Meteo,Hà Nội,27.3,95,3.6,9,0.0,9,0.0,CẦN THEO DÕI ĐỘ ẨM,"Độ ẩm cao, theo dõi nguy cơ đọng sương hoặc camera mờ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260606_050509_ID6_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260606_050509_ID6_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260606_050509_ID6_AUTO_DANGER.mp4,DANGER_ALERT
20260606_050636_ID6_AUTO_DANGER,2026-06-06 05:06:36,6,AUTO_DANGER,victim,0.794,NGUY_HIEM,NGHI NẠN NHÂN,30,30,40,0,0,0,100,YOLO phát hiện lying_person +30; Tư thế: nghi nằm/ngã +30; Chuyển động: bất động lâu +40,100,100,DANGER,DANGER,DANGER,DANGER,100,DANGER,lying_or_fallen,dangerous_motionless,none,roi_disabled,BINH_THUONG,,,,Open-Meteo,Hà Nội,27.3,95,3.6,9,0.0,9,0.0,CẦN THEO DÕI ĐỘ ẨM,"Độ ẩm cao, theo dõi nguy cơ đọng sương hoặc camera mờ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260606_050636_ID6_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260606_050636_ID6_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260606_050636_ID6_AUTO_DANGER.mp4,DANGER_ALERT
20260606_052611_ID1_AUTO_DANGER,2026-06-06 05:26:11,1,AUTO_DANGER,victim,0.902,NGUY_HIEM,NGHI NẠN NHÂN,30,30,30,0,0,0,90,YOLO phát hiện lying_person +30; Tư thế: nghi nằm/ngã +30; Chuyển động: bất động lâu +30,90,90,DANGER,DANGER,DANGER,DANGER,90,DANGER,lying_or_fallen,dangerous_motionless,none,roi_disabled,BINH_THUONG,,,,Open-Meteo,Hà Nội,27.3,95,3.8,7,0.0,7,0.0,CẦN THEO DÕI ĐỘ ẨM,"Độ ẩm cao, theo dõi nguy cơ đọng sương hoặc camera mờ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260606_052611_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260606_052611_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260606_052611_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260606_054732_ID16_AUTO_DANGER,2026-06-06 05:47:32,16,AUTO_DANGER,victim,0.926,NGUY_HIEM,NGHI NẠN NHÂN,30,0,30,0,30,0,90,YOLO nghi victim +30; Chuyển động: bất động lâu +30; ROI: trong vùng giám sát + nghi victim + bất động nguy hiểm +30,90,90,DANGER,DANGER,DANGER,DANGER,90,DANGER,sitting,dangerous_motionless,none,inside_roi,BINH_THUONG,,,,Open-Meteo,Hà Nội,27.5,95,4.7,7,0.0,7,0.0,CẦN THEO DÕI ĐỘ ẨM,"Độ ẩm cao, theo dõi nguy cơ đọng sương hoặc camera mờ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260606_054732_ID16_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260606_054732_ID16_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260606_054732_ID16_AUTO_DANGER.mp4,DANGER_ALERT
20260606_054832_ID16_AUTO_DANGER,2026-06-06 05:48:32,16,AUTO_DANGER,victim,0.898,NGUY_HIEM,NGHI NẠN NHÂN,30,0,30,0,30,0,90,YOLO nghi victim +30; Chuyển động: bất động lâu +30; ROI: trong vùng giám sát + nghi victim + bất động nguy hiểm +30,90,90,DANGER,DANGER,DANGER,DANGER,90,DANGER,sitting,dangerous_motionless,none,inside_roi,BINH_THUONG,,,,Open-Meteo,Hà Nội,27.5,95,4.7,7,0.0,7,0.0,CẦN THEO DÕI ĐỘ ẨM,"Độ ẩm cao, theo dõi nguy cơ đọng sương hoặc camera mờ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260606_054832_ID16_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260606_054832_ID16_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260606_054832_ID16_AUTO_DANGER.mp4,DANGER_ALERT
20260606_054957_ID16_AUTO_DANGER,2026-06-06 05:49:57,16,AUTO_DANGER,victim,0.932,NGUY_HIEM,NGHI NẠN NHÂN,30,0,30,0,30,0,90,YOLO nghi victim +30; Chuyển động: bất động lâu +30; ROI: trong vùng giám sát + nghi victim + bất động nguy hiểm +30,90,90,DANGER,DANGER,DANGER,DANGER,90,DANGER,sitting,dangerous_motionless,none,inside_roi,BINH_THUONG,,,,Open-Meteo,Hà Nội,27.5,95,4.7,7,0.0,7,0.0,CẦN THEO DÕI ĐỘ ẨM,"Độ ẩm cao, theo dõi nguy cơ đọng sương hoặc camera mờ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260606_054957_ID16_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260606_054957_ID16_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260606_054957_ID16_AUTO_DANGER.mp4,DANGER_ALERT
20260606_103350_ID1_AUTO_DANGER,2026-06-06 10:33:51,1,AUTO_DANGER,victim,0.884,NGUY_HIEM,NGHI NẠN NHÂN,30,30,0,0,30,0,90,YOLO phát hiện lying_person +30; Tư thế: nghi nằm/ngã +30; ROI: trong vùng giám sát + nghi victim + nghi nằm/ngã +30,90,90,DANGER,DANGER,DANGER,DANGER,90,DANGER,lying_or_fallen,moving,none,inside_roi,BINH_THUONG,,,,Open-Meteo,Hà Nội,32.6,71,3.6,16,0.1,37,0.2,TỐT,Điều kiện thời tiết phù hợp để bay thử nghiệm,AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260606_103350_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260606_103350_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260606_103350_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260606_103610_ID1_AUTO_DANGER,2026-06-06 10:36:10,1,AUTO_DANGER,victim,0.846,NGUY_HIEM,NGHI NẠN NHÂN,30,30,0,0,30,0,90,"YOLO phát hiện lying_person +30; Tư thế: nghi nằm/ngã +30; Pose: CAN_CUU_GIUP, không cộng điểm cử chỉ; ROI: trong vùng giám sát + nghi victim + nghi nằm/ngã +30",90,90,DANGER,DANGER,DANGER,DANGER,90,DANGER,lying_or_fallen,moving,none,inside_roi,CAN_CUU_GIUP,than nguoi nam ngang;gap nguoi/sup do,,,Open-Meteo,Hà Nội,32.6,71,3.6,16,0.1,37,0.2,TỐT,Điều kiện thời tiết phù hợp để bay thử nghiệm,AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260606_103610_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260606_103610_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260606_103610_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260606_103621_ID7_AUTO_DANGER,2026-06-06 10:36:21,7,AUTO_DANGER,victim,0.893,NGUY_HIEM,NGHI NẠN NHÂN,30,30,0,0,30,0,90,YOLO phát hiện lying_person +30; Tư thế: nghi nằm/ngã +30; ROI: trong vùng giám sát + nghi victim + nghi nằm/ngã +30,90,90,DANGER,DANGER,DANGER,DANGER,90,DANGER,lying_or_fallen,stable,none,inside_roi,BINH_THUONG,,,,Open-Meteo,Hà Nội,32.6,71,3.6,16,0.1,37,0.2,TỐT,Điều kiện thời tiết phù hợp để bay thử nghiệm,AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260606_103621_ID7_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260606_103621_ID7_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260606_103621_ID7_AUTO_DANGER.mp4,DANGER_ALERT
20260606_103627_ID10_AUTO_DANGER,2026-06-06 10:36:27,10,AUTO_DANGER,victim,0.728,NGUY_HIEM,NGHI NẠN NHÂN,20,30,0,0,30,0,80,YOLO phát hiện lying_person +20; Tư thế: nghi nằm/ngã +30; ROI: trong vùng giám sát + nghi victim + nghi nằm/ngã +30,80,80,DANGER,DANGER,DANGER,DANGER,80,DANGER,lying_or_fallen,moving,none,inside_roi,NGHI_NGO,2 tay gio len,,,Open-Meteo,Hà Nội,32.6,71,3.6,16,0.1,37,0.2,TỐT,Điều kiện thời tiết phù hợp để bay thử nghiệm,AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260606_103627_ID10_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260606_103627_ID10_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260606_103627_ID10_AUTO_DANGER.mp4,DANGER_ALERT
20260606_103722_ID10_AUTO_DANGER,2026-06-06 10:37:22,10,AUTO_DANGER,victim,0.844,NGUY_HIEM,NGHI NẠN NHÂN,30,30,30,0,30,0,100,YOLO phát hiện lying_person +30; Tư thế: nghi nằm/ngã +30; Chuyển động: bất động lâu +30; ROI: trong vùng giám sát + nghi victim + nghi nằm/ngã + bất động nguy hiểm +30,100,100,DANGER,DANGER,DANGER,DANGER,100,DANGER,lying_or_fallen,dangerous_motionless,none,inside_roi,BINH_THUONG,,,,Open-Meteo,Hà Nội,32.6,71,3.6,16,0.1,37,0.2,TỐT,Điều kiện thời tiết phù hợp để bay thử nghiệm,AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260606_103722_ID10_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260606_103722_ID10_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260606_103722_ID10_AUTO_DANGER.mp4,DANGER_ALERT
20260606_103822_ID10_AUTO_DANGER,2026-06-06 10:38:22,10,AUTO_DANGER,victim,0.620,NGUY_HIEM,NGHI NẠN NHÂN,20,30,0,0,30,0,80,YOLO phát hiện lying_person +20; Tư thế: nghi nằm/ngã +30; ROI: trong vùng giám sát + nghi victim + nghi nằm/ngã +30,80,80,DANGER,DANGER,DANGER,DANGER,80,DANGER,lying_or_fallen,moving,none,inside_roi,BINH_THUONG,,,,Open-Meteo,Hà Nội,32.6,71,3.6,16,0.1,37,0.2,TỐT,Điều kiện thời tiết phù hợp để bay thử nghiệm,AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260606_103822_ID10_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260606_103822_ID10_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260606_103822_ID10_AUTO_DANGER.mp4,DANGER_ALERT
20260606_105641_ID1_AUTO_DANGER,2026-06-06 10:56:41,1,AUTO_DANGER,victim,0.745,NGUY_HIEM,NGHI NẠN NHÂN,20,30,0,0,30,0,80,YOLO phát hiện lying_person +20; Tư thế: nghi nằm/ngã +30; ROI: trong vùng giám sát + nghi victim + nghi nằm/ngã +30,80,80,DANGER,DANGER,DANGER,DANGER,80,DANGER,lying_or_fallen,moving,none,inside_roi,BINH_THUONG,,,,Open-Meteo,Hà Nội,32.8,70,3.9,16,0.1,37,0.2,TỐT,Điều kiện thời tiết phù hợp để bay thử nghiệm,AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260606_105641_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260606_105641_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260606_105641_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260606_105751_ID1_AUTO_DANGER,2026-06-06 10:57:51,1,AUTO_DANGER,victim,0.779,NGUY_HIEM,NGHI NẠN NHÂN,30,30,0,0,30,0,90,YOLO phát hiện lying_person +30; Tư thế: nghi nằm/ngã +30; ROI: trong vùng giám sát + nghi victim + nghi nằm/ngã +30,90,90,DANGER,DANGER,DANGER,DANGER,90,DANGER,lying_or_fallen,slight_motion,none,inside_roi,BINH_THUONG,,,,Open-Meteo,Hà Nội,32.8,70,3.9,16,0.1,37,0.2,TỐT,Điều kiện thời tiết phù hợp để bay thử nghiệm,AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260606_105751_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260606_105751_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260606_105751_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260606_105922_ID1_AUTO_DANGER,2026-06-06 10:59:22,1,AUTO_DANGER,victim,0.881,NGUY_HIEM,NGHI NẠN NHÂN,30,30,30,0,0,0,90,YOLO phát hiện lying_person +30; Tư thế: nghi nằm/ngã +30; Chuyển động: bất động lâu +30,90,90,DANGER,DANGER,DANGER,DANGER,90,DANGER,lying_or_fallen,dangerous_motionless,none,roi_disabled,BINH_THUONG,,,,Open-Meteo,Hà Nội,32.8,70,3.9,16,0.1,37,0.2,TỐT,Điều kiện thời tiết phù hợp để bay thử nghiệm,AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260606_105922_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260606_105922_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260606_105922_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260606_111616_ID1_AUTO_DANGER,2026-06-06 11:16:16,1,AUTO_DANGER,victim,0.862,NGUY_HIEM,NGHI NẠN NHÂN,30,30,0,30,0,0,90,YOLO phát hiện lying_person +30; Tư thế: nghi nằm/ngã +30; Cử chỉ: giơ 2 tay +30,90,90,DANGER,DANGER,DANGER,DANGER,90,DANGER,lying_or_fallen,slight_motion,two_hands_raised,roi_disabled,BINH_THUONG,,,,Open-Meteo,Hà Nội,32.9,69,4.2,16,0.1,37,0.2,TỐT,Điều kiện thời tiết phù hợp để bay thử nghiệm,AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260606_111616_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260606_111616_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260606_111616_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260606_115849_ID1_AUTO_DANGER,2026-06-06 11:58:49,1,AUTO_DANGER,victim,0.887,NGUY_HIEM,NGHI NẠN NHÂN,30,30,30,0,0,0,90,YOLO phát hiện lying_person +30; Tư thế: nghi nằm/ngã +30; Chuyển động: bất động lâu +30,90,90,DANGER,DANGER,DANGER,DANGER,90,DANGER,lying_or_fallen,dangerous_motionless,none,roi_disabled,BINH_THUONG,,,,Open-Meteo,Hà Nội,33.5,67,5.9,29,0.1,37,0.2,TỐT,Điều kiện thời tiết phù hợp để bay thử nghiệm,AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260606_115849_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260606_115849_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260606_115849_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260606_120005_ID1_AUTO_DANGER,2026-06-06 12:00:05,1,AUTO_DANGER,victim,0.883,NGUY_HIEM,NGHI NẠN NHÂN,30,30,30,0,0,0,90,YOLO phát hiện lying_person +30; Tư thế: nghi nằm/ngã +30; Chuyển động: bất động lâu +30,90,90,DANGER,DANGER,DANGER,DANGER,90,DANGER,lying_or_fallen,dangerous_motionless,none,roi_disabled,BINH_THUONG,,,,Open-Meteo,Hà Nội,33.5,67,5.9,29,0.1,37,0.2,TỐT,Điều kiện thời tiết phù hợp để bay thử nghiệm,AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260606_120005_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260606_120005_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260606_120005_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260606_133123_ID1_AUTO_DANGER,2026-06-06 13:31:23,1,AUTO_DANGER,victim,0.922,NGUY_HIEM,NGHI NẠN NHÂN,30,30,30,0,0,0,90,YOLO phát hiện lying_person +30; Tư thế: nghi nằm/ngã +30; Chuyển động: bất động lâu +30,90,90,DANGER,DANGER,DANGER,DANGER,90,DANGER,lying_or_fallen,dangerous_motionless,none,roi_disabled,BINH_THUONG,,,,Open-Meteo,Hà Nội,34.2,63,8.3,36,0.1,36,0.1,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260606_133123_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260606_133123_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260606_133123_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260606_133213_ID4_AUTO_DANGER,2026-06-06 13:32:13,4,AUTO_DANGER,victim,0.771,NGUY_HIEM,NGHI NẠN NHÂN,30,30,30,0,0,0,90,"YOLO phát hiện lying_person +30; Tư thế: nghi nằm/ngã +30; Chuyển động: bất động lâu +30; Pose: CAN_CUU_GIUP, không cộng điểm cử chỉ",90,90,DANGER,DANGER,DANGER,DANGER,90,DANGER,lying_or_fallen,dangerous_motionless,none,roi_disabled,CAN_CUU_GIUP,2 tay gio len;gio tay + bat dong,,,Open-Meteo,Hà Nội,34.2,63,8.3,36,0.1,36,0.1,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260606_133213_ID4_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260606_133213_ID4_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260606_133213_ID4_AUTO_DANGER.mp4,DANGER_ALERT
20260606_134139_ID1_AUTO_DANGER,2026-06-06 13:41:39,1,AUTO_DANGER,victim,0.905,NGUY_HIEM,NGHI NẠN NHÂN,30,30,30,0,0,0,90,YOLO phát hiện lying_person +30; Tư thế: nghi nằm/ngã +30; Chuyển động: bất động lâu +30,90,90,DANGER,DANGER,DANGER,DANGER,90,DANGER,lying_or_fallen,dangerous_motionless,none,roi_disabled,BINH_THUONG,co the ngoi: dui ngan du thay co chan,,,Open-Meteo,Hà Nội,34.2,63,8.3,36,0.1,36,0.1,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260606_134139_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260606_134139_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260606_134139_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260606_135813_ID1_AUTO_DANGER,2026-06-06 13:58:13,1,AUTO_DANGER,victim,0.889,NGUY_HIEM,NGHI NẠN NHÂN,30,30,0,30,0,0,90,YOLO phát hiện lying_person +30; Tư thế: nghi nằm/ngã +30; Cử chỉ: giơ 2 tay +30,90,90,DANGER,DANGER,DANGER,DANGER,90,DANGER,lying_or_fallen,slight_motion,two_hands_raised,roi_disabled,NGHI_NGO,2 tay gio len,,,Open-Meteo,Hà Nội,34.2,62,8.5,36,0.0,36,0.1,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260606_135813_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260606_135813_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260606_135813_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260606_140015_ID1_AUTO_DANGER,2026-06-06 14:00:15,1,AUTO_DANGER,victim,0.872,NGUY_HIEM,NGHI NẠN NHÂN,30,30,0,15,0,0,75,YOLO phát hiện lying_person +30; Tư thế: nghi nằm/ngã +30; Cử chỉ: giơ 1 tay +15,75,75,DANGER,DANGER,DANGER,DANGER,75,DANGER,lying_or_fallen,moving,one_hand_raised,roi_disabled,BINH_THUONG,gio tay,,,Open-Meteo,Hà Nội,34.2,62,8.5,36,0.0,36,0.1,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260606_140015_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260606_140015_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260606_140015_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260606_140035_ID1_OPERATOR_CONFIRMED,2026-06-06 14:00:35,1,OPERATOR_CONFIRMED,normal_person,0.783,DA_XAC_NHAN,ĐÃ XÁC NHẬN NẠN NHÂN,0,0,0,0,0,0,0,Không có dấu hiệu nguy hiểm rõ ràng,0,0,NORMAL,NORMAL,NORMAL,CONFIRMED_VICTIM,95,NORMAL,sitting,slight_motion,none,roi_disabled,BINH_THUONG,,,,Open-Meteo,Hà Nội,34.2,62,8.5,36,0.0,36,0.1,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",CONFIRMED,,,,TRACKING
20260606_140040_ID1_OPERATOR_FALSE_ALARM,2026-06-06 14:00:40,1,OPERATOR_FALSE_ALARM,normal_person,0.913,BAO_NHAM,BÁO NHẦM,0,0,0,0,0,0,0,Không có dấu hiệu nguy hiểm rõ ràng,0,0,NORMAL,NORMAL,NORMAL,FALSE_ALARM,0,NORMAL,sitting,moving,none,roi_disabled,BINH_THUONG,,,,Open-Meteo,Hà Nội,34.2,62,8.5,36,0.0,36,0.1,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",FALSE_ALARM,D:\ĐATN\AI YOLO\canh_bao_full\20260606_140040_ID1_OPERATOR_FALSE_ALARM_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260606_140040_ID1_OPERATOR_FALSE_ALARM_crop.jpg,,VICTIM_CONFIRMED
